100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
900,0
1000,512
1100,8192
1200,11776
1300,16384
1400,23040
1500,25088
1600,32768
1700,34304
1800,40960
1900,44544
2000,49152
2100,54784
2200,57856
2300,65024
2400,67584
2500,73216
2600,77312
2700,81920
2800,87040
2900,91136
3000,97280
3100,100864
3200,105984
3300,110592
3400,115200
3500,119808
3600,125952
3700,130048
3800,135168
3900,139264
4000,144384
4100,148992
4200,152576
4300,159744
4400,162816
4500,168448
4600,172544
4700,177152
4800,183808
4900,185344
5000,193024
5100,196096
5200,201728
5300,207872
5400,210432
5500,216576
5600,220160
5700,225280
5800,231936
5900,234496
6000,240640
6100,243712
6200,248832
6300,254976
6400,258560
6500,264704
6600,268288
6700,273408
6800,278016
6900,282112
7000,288768
7100,291328
7200,297984
7300,301056
7400,306176
7500,312832
7600,315392
7700,322048
7800,325632
7900,330752
8000,336896
8100,339968
8200,346624
8300,350208
8400,355328
8500,360960
8600,365056
8700,371200
8800,375808
8900,379904
9000,385536
9100,388608
9200,395776
9300,400384
9400,404480
9500,409600
9600,413696
9700,420352
9800,424960
9900,429056
10000,433664
10100,437760
10200,444416
10300,449536
10400,454144
10500,457728
10600,463872
10700,467968
10800,473600
10900,478208
11000,482816
11100,488448
11200,493568
11300,498176
11400,502784
11500,507904
11600,512512
11700,518144
11800,522240
11900,526336
12000,531968
12100,537088
12200,542208
12300,545792
12400,550912
12500,556544
12600,560640
12700,566784
12800,570368
12900,576000
13000,580608
13100,584192
13200,591360
13300,594432
13400,600576
13500,604160
13600,608768
13700,614400
13800,619008
13900,625152
14000,628224
14100,633344
14200,638976
14300,642560
14400,649728
14500,652800
14600,657920
14700,665088
14800,667136
14900,674304
15000,677888
15100,682496
15200,687104
15300,690688
15400,698880
15500,701440
15600,707072
15700,713728
15800,716800
15900,723456
16000,727040
16100,731648
16200,737280
16300,741376
16400,748032
16500,751104
16600,756224
16700,761856
16800,765952
16900,772608
17000,775680
17100,780800
17200,785408
17300,790016
17400,796672
17500,799744
17600,805376
17700,811520
17800,815104
17900,821248
18000,824320
18100,830464
18200,836608
