1,3578.98,1775.61,4682.04,21
2,434.542,420.43,488.487,22
3,4411.93,2262.88,7080.98,18
4,178.832,111.411,240.588,25
5,2443.21,1386.53,3877.52,24
6,1434.15,791.803,2199.08,24
7,38.7469,33.7049,69.2324,21
8,175.351,118.1,228.702,23
9,18950.1,8501.56,26120.9,24
10,33722.6,19050.2,47742.5,15
11,349.323,332.784,402.507,17
12,10194,4964.86,15938.6,16
13,7303.35,2904.74,9561.54,24
14,1289.83,794.877,1847.17,23
15,10596.6,5852.46,15924.8,13
16,35750.7,34705.4,36760.9,21
17,4427.7,3495.18,5277.89,24
18,36526.9,35374.2,37491.6,21
19,331.282,256.91,456.773,23
20,352.332,342.535,414.932,22
21,346.028,311.989,382.044,24
22,1659.19,1038.04,2268.3,21
