1,2441.72,2441.72,2441.72,1
2,431.9,431.9,431.9,1
3,2757.23,2757.23,2757.23,1
4,417.663,417.663,417.663,1
5,2532.22,2532.22,2532.22,1
6,1385.86,1385.86,1385.86,1
7,34.5471,34.5471,34.5471,1
8,243.712,243.712,243.712,1
9,13761.6,13761.6,13761.6,1
10,35948.8,35948.8,35948.8,1
11,343.682,343.682,343.682,1
12,9218.55,9218.55,9218.55,1
13,-nan,0,0,0
14,-nan,0,0,0
15,7830.38,7830.38,7830.38,1
16,38628.9,38628.9,38628.9,1
17,-nan,0,0,0
18,-nan,0,0,0
19,934.747,934.747,934.747,1
20,343.567,343.567,343.567,1
21,376.671,376.671,376.671,1
22,-nan,0,0,0
