1,4086.41,2115.49,5941.54,8
2,507.058,452.86,771.586,7
3,5486.99,2818.15,6865.88,9
4,264.481,150.108,492.264,5
5,4940.56,3090.48,8766.75,7
6,1862.92,1031.61,2351.25,7
7,44.3587,37.1651,71.8832,9
8,216.255,157.199,303.268,6
9,16642,9840.63,30936.9,9
10,46435.2,36372.5,57345.2,7
11,369.943,362.695,383.03,3
12,14347.7,6422.58,21988.3,7
13,7035.13,3717.46,11888.2,11
14,1800.84,1022.67,3651.05,10
15,16102.3,7707.73,26524.1,11
16,43841.7,42041.9,46356.1,6
17,5314.99,4209.37,6374.36,8
18,44993.6,38361.6,54339.3,5
19,689.317,432.898,868.835,6
20,359.802,350.031,378.748,9
21,379.375,340.059,412.585,8
22,2782.89,1706.57,4149.72,7
