1,4717.75,2238.65,6280.81,17
2,910.976,480.721,5694.77,13
3,51878.4,8737.61,109903,13
4,261.015,156.43,439.172,11
5,5602,2600.42,9362.47,11
6,2237.39,1171.32,2526.91,13
7,45.2574,38.7389,79.7707,14
8,263.817,165.743,437.241,13
9,22957.7,10267.2,33492.9,12
10,53377.3,48038.8,56759.7,10
11,405.661,372.077,445.735,9
12,18279.6,8247.11,24243.8,8
13,8112.72,4068.16,12590.4,17
14,2242.13,1106.25,4361.21,18
15,20428.5,10912.3,29196,13
16,46979.7,43214.7,50209.4,14
17,5782.55,4560.83,7050.36,14
18,45986.1,40674.2,57593.1,7
19,757.863,434.773,982.041,12
20,384.138,339.381,414.31,18
21,400.122,343.275,514.114,14
22,3454.88,1762.27,4678.03,15
