1,1769.56,1566.14,2201.86,5
2,4010.79,3882.19,4347.47,4
3,2003.17,1908.45,2186.09,5
4,114.255,94.6805,157.661,4
5,1349.88,1278.01,1423.58,5
6,1028.44,662.123,2095.58,4
7,32.157,30.9233,34.0705,4
8,107.49,97.6535,130.305,6
9,7145.61,6699.42,7575.35,5
10,17640.6,15496.1,22076.4,4
11,336.118,297.701,406.993,4
12,3968.05,3798.09,4280.27,4
13,2721.42,2588.44,3004.38,5
14,812.239,668.195,980.113,5
15,5640.48,5323.64,6132.96,4
16,29576.1,29086,29973.2,4
17,3004.2,2902.73,3195.31,4
18,28054,27678.1,28397.2,4
19,241.126,221.869,267.713,5
20,306.533,285.209,344.152,5
21,347.255,314.776,368.344,6
22,1093.94,970.483,1303.98,5
