1,94.4249,20.1183,206.427,849
2,75.0608,19.1789,189.343,848
3,73.7645,15.1529,186.679,850
4,155.219,33.0701,862.713,849
5,93.0804,23.3542,422.243,852
6,136.536,7.07997,1796.09,851
7,507.692,117.838,1722.61,847
8,104.849,23.7107,265.36,851
9,9.39092,1.09809,57.6696,850
10,9.21844,1.17304,44.328,851
11,656.93,177.556,2192.36,845
12,217.528,41.1107,732.108,849
13,125.683,27.4992,773.178,850
