100,0
200,0
300,0
400,10434
500,12288
600,12697
700,24370
800,24576
900,32553
1000,36864
1100,37682
1200,48534
1300,49152
1400,56517
1500,61337
1600,63485
1700,72701
1800,73728
1900,82017
2000,85913
2100,90515
2200,97483
2300,99122
2400,108232
2500,110489
2600,117036
2700,122162
2800,125437
2900,133426
3000,135371
3100,144993
3200,146329
3300,152979
3400,158208
3500,162095
3600,170084
3700,171314
3800,180321
3900,183193
4000,189228
4100,195072
4200,198141
4300,206742
4400,208587
4500,216467
4600,220057
4700,224456
4800,231524
4900,233675
5000,242582
5100,244633
5200,252001
5300,256818
5400,260502
5500,267670
5600,271766
5700,277604
5800,281394
5900,288559
6000,293170
6100,297981
6200,304534
6300,309039
6400,314671
6500,318667
6600,324708
6700,329419
6800,334845
6900,341092
7000,345085
7100,351571
7200,355940
7300,361775
7400,366283
7500,370891
7600,377035
7700,382461
7800,387581
7900,392701
8000,399048
8100,403862
8200,408267
8300,413796
8400,418813
8500,424342
8600,428644
8700,434991
8800,439805
8900,444310
9000,450557
9100,454859
9200,460797
9300,465508
9400,470934
9500,477181
9600,480971
9700,487012
9800,492132
9900,497046
10000,503087
10100,507083
10200,512612
10300,517938
10400,523670
10500,529302
10600,533398
10700,539951
10800,544356
10900,549579
11000,554699
11100,560431
11200,565657
11300,569750
11400,576815
11500,580502
11600,585931
11700,590336
11800,597092
11900,602212
12000,606817
12100,613270
12200,616548
12300,623613
12400,627097
12500,633853
12600,638770
12700,644705
12800,649725
12900,653718
13000,659965
13100,663449
13200,670205
13300,675225
13400,681057
13500,686895
13600,691094
13700,696829
13800,700722
13900,707069
14000,711883
14100,717512
14200,722532
14300,726628
14400,732669
14500,737483
14600,743115
14700,748438
14800,754070
14900,759190
15000,764719
15100,769124
15200,774450
15300,780182
15400,785302
15500,790219
15600,796157
15700,801071
15800,806191
15900,811211
16000,816125
16100,821654
16200,826468
16300,832918
16400,837935
16500,843055
16600,847972
16700,852580
16800,858315
16900,862923
17000,869270
17100,874084
17200,879510
17300,884836
17400,890671
17500,895588
17600,900196
17700,905828
17800,910948
17900,917398
18000,921597
18100,927329
