1,36.0669,15.3642,295.919,147
2,56.7342,26.07,247.936,146
3,73.6517,35.9694,161.103,146
4,7.46087,2.83363,48.3551,145
5,83.2725,41.1849,202.479,147
6,9.73866,3.81006,96.3924,146
7,36.3323,18.1786,80.8389,147
8,35.3076,17.7868,89.4361,146
9,65.8554,33.7092,175.702,147
10,1247.59,749.837,2151,146
11,30.0617,14.6683,70.6289,147
12,17.9818,7.1285,94.4489,147
13,46.7824,22.1584,217.245,147
14,11.3126,4.54134,34.2464,148
15,254.358,101.309,606.907,147
16,604.697,175.607,1102.13,146
17,63.1301,29.015,207.132,146
18,387.274,208.216,738.149,147
19,15.2149,5.95969,82.827,146
20,68.5542,28.6233,176.487,147
21,56.4788,28.9643,112.051,146
22,44.3392,24.7483,89.4205,146
