1,69839,58593.3,81084.6,2
2,83724,14979,119092,3
3,52990.2,27627.9,78352.4,2
4,38112,13472.8,63911.7,4
5,87220.1,78700.9,99139.8,3
6,7203.28,5154.55,11198.4,5
7,80204,34737.6,106384,4
8,104737,94976.5,112748,5
9,-nan,0,0,0
10,-nan,0,0,0
11,100217,96253.6,104181,2
12,6630.34,3700.98,9559.7,2
13,34401,10359.5,72651.9,7
14,17964,4329.19,27120.8,4
15,79201.6,25299.4,108325,3
16,-nan,0,0,0
17,-nan,0,0,0
18,35443.5,24697.4,49197.6,4
19,57314.9,19981.7,113856,3
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
