1,56367,13429.7,96897.7,5
2,81508.6,12090.8,105880,7
3,46276.2,26347.7,66204.8,2
4,29815.3,6069.17,99445.2,6
5,73086.9,10201,109618,6
6,9849.04,3505.59,18377.6,3
7,61697.6,46538.1,88255.1,3
8,60821.3,16484.8,103333,5
9,99136.7,99136.7,99136.7,1
10,-nan,0,0,0
11,63509.2,21398.5,97522.9,7
12,68492.6,27210.3,109775,2
13,41387.2,14679.4,88577.2,6
14,30169.7,5133.73,77402.7,5
15,78324.8,72150.9,84498.7,2
16,91553.6,69205.1,113902,2
17,-nan,0,0,0
18,21804.8,14833.5,27475.1,3
19,13296.1,5886.91,20705.4,2
20,108975,108975,108975,1
21,-nan,0,0,0
22,86075.1,81604.6,90207.1,3
