1,18424.6,11016.2,29018.6,4
2,54822.1,7662.19,100831,5
3,29541.7,26941.2,32142.2,2
4,21309.3,11737.4,41559,5
5,34404.3,15248.4,55349.3,5
6,5888.58,4445.01,7332.15,2
7,39524.2,36121.3,43377.3,3
8,62647.6,60205.5,65496.7,3
9,78310.3,65855.7,90764.9,2
10,-nan,0,0,0
11,11824.8,11824.8,11824.8,1
12,71668.4,11606.2,108033,3
13,18569.9,7114.17,30872.5,5
14,17375.9,5097.7,40358.7,4
15,32172.3,16298.9,49688.4,3
16,85496.3,47801,104829,4
17,107951,106348,109553,2
18,5711.06,5711.06,5711.06,1
19,59497.4,59497.4,59497.4,1
20,31315.1,20937,41693.2,2
21,47000.8,26019.7,67981.9,2
22,42625.6,42625.6,42625.6,1
