1,11450.7,11450.7,11450.7,1
2,5245.45,5245.45,5245.45,1
3,12361.6,12361.6,12361.6,1
4,41895.9,41895.9,41895.9,1
5,41287.9,41287.9,41287.9,1
6,1916.15,1916.15,1916.15,1
7,-nan,0,0,0
8,-nan,0,0,0
9,14272.3,14272.3,14272.3,1
10,-nan,0,0,0
11,3749.47,3749.47,3749.47,1
12,5194.14,5194.14,5194.14,1
13,-nan,0,0,0
14,-nan,0,0,0
15,9678.37,9678.37,9678.37,1
16,4249.78,4249.78,4249.78,1
17,2010.52,2010.52,2010.52,1
18,49630.6,49630.6,49630.6,1
19,23067.3,23067.3,23067.3,1
20,17131.9,17131.9,17131.9,1
21,32796.6,32796.6,32796.6,1
22,16873.1,16873.1,16873.1,1
