1,7801.33,4911.17,13152,8
2,6882.72,5524.21,8663.94,8
3,21590.3,18354,27013.1,4
4,98142.3,76669.9,116787,14
5,39298.6,30988.1,48619.2,9
6,5600.55,2211.29,10381.2,12
7,20170.8,16266.2,25914.7,10
8,7327.54,5348.4,11727.4,10
9,43538.1,35410.1,55443.1,11
10,17296.8,12736,26228.7,10
11,2361.86,1498.46,3645.63,6
12,5701,3424.87,12456.8,5
13,35116.4,21133.9,42451.1,8
14,5236.48,3551.52,7946.04,8
15,13503.6,10985,19346,6
16,13723.4,11559.9,15926.2,10
17,5788.22,2823.82,13960.2,11
18,96841.6,88310.1,117776,12
19,5888.91,1719.87,13178.9,9
20,8407.09,3514.55,16835.6,10
21,70033.3,60674.5,87175.2,8
22,8458.79,5797.04,13771.2,12
