1,49486.5,49486.5,49486.5,1
2,-nan,0,0,0
3,86824.5,86824.5,86824.5,1
4,250157,237060,257366,3
5,-nan,0,0,0
6,10105.9,9666.41,10342,3
7,86883.6,86883.6,86883.6,1
8,37525.7,35487.5,39563.9,2
9,231099,211353,250845,2
10,153737,153737,153737,1
11,-nan,0,0,0
12,-nan,0,0,0
13,263976,248971,278981,2
14,22263.4,22263.4,22263.4,1
15,-nan,0,0,0
16,79559.8,79559.8,79559.8,1
17,30169.5,18906.7,43448.8,3
18,944251,636341,1.10902e+06,3
19,18402.2,17921,18883.5,2
20,32483.4,31645.4,33321.3,2
21,344305,307449,381162,2
22,35309.3,35309.3,35309.3,1
