1,19126.3,18276.3,19976.4,2
2,16995.3,16224.3,18400.5,3
3,68248.1,64032.7,72816.6,4
4,167185,152649,196149,3
5,64401.1,61132.1,67670,2
6,12667,8970.75,16363.3,2
7,45647.4,43582,47712.8,2
8,22702.6,18203.7,27201.4,2
9,136224,115846,156602,2
10,51720.1,44862.6,58577.6,2
11,7726.38,7475.57,7977.19,2
12,12932.2,10916.7,16486.1,3
13,74104.9,72512.6,75697.1,2
14,11874,9821.74,13926.3,2
15,35821.7,34800.1,36843.4,2
16,53763.1,47446.4,63539.2,3
17,16747.5,16569.2,16955.4,3
18,413279,401707,424851,2
19,12509.8,10197.1,14636.6,3
20,15394,14811.9,15991.3,3
21,212449,209672,215227,2
22,32192.7,21149,51221.4,3
