1,12.1212,8.87028,23.8555,146
2,13.7397,9.20304,42.1601,145
3,24.4252,16.3287,52.0979,145
4,3.09839,1.02815,17.162,145
5,21.9539,14.4461,45.186,144
6,10.2488,6.60828,19.9025,145
7,16.6026,11.1081,47.4691,145
8,13.213,8.1957,33.5282,146
9,19.2289,12.3681,56.2571,144
10,810.717,640.554,1395.24,144
11,7.14393,4.2942,25.0181,144
12,13.7607,8.08852,36.1443,145
13,14.2499,9.67407,28.8206,146
14,11.7466,6.83858,28.7118,144
15,112.772,71.17,178.322,145
16,234.027,154.743,386.754,146
17,24.1655,15.9171,43.5384,145
18,235.89,178.304,469.582,145
19,12.0684,7.41975,34.4898,146
20,21.2662,13.2095,45.7994,145
21,16.667,11.0059,34.3719,145
22,9.94713,5.89986,23.1992,145
