1,43.2278,13.7512,187.495,125
2,38.924,13.9412,125.837,124
3,81.2299,30.9305,186.483,125
4,7.40798,1.82116,25.8196,125
5,65.807,20.8087,201.116,126
6,26.4357,11.3694,82.1531,124
7,36.8225,16.7195,112.255,124
8,34.7108,13.1865,116.39,124
9,50.3867,20.7315,142.279,125
10,1342.36,946.839,1774.86,123
11,17.4637,5.26575,93.44,124
12,35.9537,13.7664,128.443,126
13,39.1592,14.0477,98.9345,125
14,29.1052,10.409,99.9299,125
15,330.625,131.209,560.092,126
16,596.818,261.606,1021.61,123
17,55.8789,23.4524,138.356,125
18,845.088,363.996,1808.64,124
19,37.1622,12.343,140.697,125
20,56.0416,25.5687,189.655,125
21,45.5636,19.2604,167.683,126
22,37.6698,11.0141,134.561,125
