1,233.991,19.4985,448.483,2
2,270.944,203.85,338.037,2
3,1155.97,1077.54,1234.41,2
4,1348.32,1.90849,2694.73,2
5,7277.28,4363.97,10190.6,2
6,151.938,1.32378,302.552,2
7,23.9458,3.74568,44.1459,2
8,15.4758,2.21287,28.7386,2
9,552.873,467.648,638.098,2
10,26671.8,26671.8,26671.8,1
11,312.18,312.18,312.18,1
12,5.18951,2.88848,7.49054,2
13,590.71,206.73,974.69,2
14,3.63682,1.93401,5.33964,2
15,4343.86,3453.1,5234.62,2
16,7101.87,7101.87,7101.87,1
17,387.329,376.559,398.099,2
18,3898.22,3876.17,3920.27,2
19,337.246,326.95,347.543,2
20,267.966,141.696,394.236,2
21,18893,16948.7,20837.2,2
22,1240.13,1197.63,1282.62,2
