1,258.422,22.8353,1150.28,5
2,312.629,239.067,454.873,7
3,2245.67,1249.39,7880.67,7
4,635.309,2.26558,3164.62,5
5,5613.04,3767.92,7055.29,6
6,8.67459,3.29302,15.4571,5
7,20.2448,8.53548,45.4675,4
8,95.6941,3.7022,610.749,7
9,721.407,496.189,1158.6,5
10,32462,31906.5,33185.8,4
11,318.189,241.676,421.571,5
12,184.726,7.48346,1053.51,6
13,451.584,235.365,1233.57,6
14,11.2085,7.53852,15.1818,5
15,4393.15,3865.35,4958.47,5
16,8316.05,7185.21,8975.64,6
17,513.862,431.693,771.413,5
18,5013.58,4339.67,5784.36,7
19,511.832,352.759,1266.67,7
20,275.292,183.909,561.207,6
21,20432.2,15880.3,25209.8,6
22,1475.05,1339.09,1633.05,7
