100,0
200,0
300,0
400,20480
500,55808
600,89088
700,120832
800,159232
900,193024
1000,227840
1100,264192
1200,298496
1300,331776
1400,368640
1500,402432
1600,437760
1700,475136
1800,510976
1900,545280
2000,580096
2100,617984
2200,653312
2300,688640
2400,721408
2500,758784
2600,794624
2700,830976
2800,867328
2900,902656
3000,936448
3100,973312
3200,1008640
3300,1043968
3400,1078272
3500,1116160
3600,1150464
3700,1186816
3800,1222144
3900,1257984
4000,1293824
4100,1328128
4200,1363456
4300,1397248
4400,1434112
4500,1471488
4600,1504768
4700,1542144
4800,1575424
4900,1610752
5000,1647616
5100,1682944
5200,1718272
5300,1755648
5400,1790976
5500,1825792
5600,1861120
5700,1895936
5800,1930752
5900,1968640
6000,2001408
6100,2038272
6200,2074112
6300,2109440
6400,2143232
6500,2178048
6600,2213376
6700,2249728
6800,2287616
6900,2322944
7000,2358272
7100,2394624
7200,2428928
7300,2463744
7400,2499584
7500,2535936
7600,2571776
7700,2604544
7800,2640384
7900,2677248
8000,2713088
8100,2748928
8200,2784256
8300,2819072
8400,2855424
8500,2891264
8600,2926592
8700,2960896
8800,2996224
8900,3032064
9000,3066880
9100,3103232
9200,3137536
9300,3175424
9400,3211264
9500,3246080
9600,3279360
9700,3316736
9800,3353600
9900,3387392
10000,3423232
10100,3459072
10200,3495424
10300,3531264
10400,3566592
10500,3600896
10600,3637248
10700,3673088
10800,3710464
10900,3744768
11000,3781632
11100,3817472
11200,3853824
11300,3889152
11400,3923456
11500,3959808
11600,3995136
11700,4030464
11800,4065792
11900,4100608
12000,4137472
12100,4173312
12200,4206080
12300,4242432
12400,4278784
12500,4314624
12600,4347904
12700,4382720
12800,4421632
12900,4457984
13000,4492288
13100,4528128
13200,4562432
13300,4598784
13400,4633600
13500,4669952
13600,4706816
13700,4740096
13800,4776960
13900,4812288
14000,4849152
14100,4881920
14200,4919808
14300,4955648
14400,4990976
14500,5024256
14600,5060608
14700,5099008
14800,5134336
14900,5167104
15000,5204480
15100,5240320
15200,5274112
15300,5309952
15400,5346816
15500,5382656
15600,5418496
15700,5454848
15800,5489664
15900,5526528
16000,5563392
