1,59.6143,49.9243,424.605,468
2,40.7748,32.0287,206.441,468
3,36.1044,28.9405,103.568,467
4,60.5009,52.2365,432.485,467
5,54.1582,43.7196,1034.84,467
6,80.8347,66.5691,852.129,467
7,246.796,214.335,929.517,468
8,54.2587,45.2557,210.316,467
9,11.9846,3.56512,139.828,468
10,12.0431,3.68141,193.132,468
11,138.508,128.606,556.3,468
12,132.855,115.134,1389.53,467
13,97.5598,81.5768,1079.56,469
