1,45299.5,1660.05,267192,11
2,8489.21,3693.88,14460.8,11
3,26599.7,4407.32,38948.2,5
4,101350,24550.1,194298,5
5,54542.1,4072.11,215880,7
6,5252.72,445.361,25358.3,8
7,19663.6,17816,23287.4,3
8,40813.2,5993.79,180410,9
9,15092.9,10930.5,21079.5,3
10,-nan,0,0,0
11,6817.13,1250.56,12729.1,5
12,23231,6162.87,58260.9,6
13,23120.3,23120.3,23120.3,1
14,111792,4272.97,216753,7
15,13061,7069.14,17399.9,7
16,-nan,0,0,0
17,36654.5,3982.98,155143,6
18,-nan,0,0,0
19,40499.8,3748.67,202740,6
20,14298.2,8198.04,21097.1,8
21,36835.2,35529.2,38141.3,2
22,54422,5940.39,268218,6
