1,160387,854.538,319920,2
2,14948.3,5999.37,75051.6,11
3,42545.6,42545.6,42545.6,1
4,13991.3,5158.29,19000,3
5,56235.1,6547.39,105923,2
6,2306.64,368.528,7017.24,4
7,-nan,0,0,0
8,75775.3,5536.85,266488,6
9,-nan,0,0,0
10,-nan,0,0,0
11,19347.5,6148.41,88059,7
12,19093.3,1649.17,48950.2,4
13,-nan,0,0,0
14,14173.4,14173.4,14173.4,1
15,162636,11314.5,313957,2
16,-nan,0,0,0
17,44231.1,5008.85,97161.8,5
18,-nan,0,0,0
19,59531.5,22290,96773,2
20,13019.6,5391.35,16870.5,3
21,-nan,0,0,0
22,61803.2,14097.9,82697.1,5
