1,19087.5,1520.56,74709.3,7
2,11267.7,7133.23,16482.8,10
3,29623.4,8441.85,48457.8,4
4,30030.7,12346.2,106020,10
5,41087.5,5223.69,241062,15
6,1350.87,297.554,5756.83,6
7,77006.2,9676.38,284738,7
8,18563.5,3297.42,36755,8
9,37025,9368.49,108320,4
10,62965.4,18980.2,133302,3
11,6968.17,1216.09,12671.3,11
12,24098.6,6533.61,89511.2,7
13,163330,163330,163330,1
14,29855.7,4121.81,229862,10
15,97681.7,13769.6,243521,6
16,63292.5,5815.39,144229,3
17,12442,2084.1,22854,7
18,-nan,0,0,0
19,38422.5,3843.56,138701,4
20,24036,4456.5,120539,11
21,107310,28820.1,201131,5
22,37714.5,5714.54,102621,10
