1,6519.63,4374.52,11536.8,6
2,8809.59,6170.49,15759.5,5
3,20777.7,15250.5,32518.6,4
4,14183.2,9858.83,18572.2,6
5,16285.1,6732.34,32058.4,5
6,1690.94,1046.66,2465.5,4
7,107739,78057.1,136169,5
8,8556.78,6704.82,11799.6,5
9,50911.5,34806.9,71375.1,5
10,48491.6,28378.5,69334.6,5
11,7241.06,1521.88,24664.1,6
12,10037.2,5255.4,15086.9,6
13,42901.5,34581,51886.1,5
14,17333.1,5519.67,28844.9,6
15,13126.4,9275.62,22785.3,5
16,15687.7,9129.75,32803.8,5
17,12225.8,8642.88,18949.5,5
18,225563,162785,283555,4
19,14050.4,11487.5,17614.4,6
20,12194.3,6315.63,21099.2,6
21,63818,50591.1,77942.5,4
22,11055.7,6448.55,20594.8,5
