1,22700.7,1670.17,71491.9,6
2,58276.1,4111.41,215582,4
3,19874.1,2717.38,31594.1,3
4,12447.7,8631.22,21340.2,5
5,24370.1,3316.07,74700.2,4
6,2380.24,479.571,6777.24,7
7,65574.3,12015.8,127575,5
8,61415,3551.76,256299,7
9,52697.4,8032.49,138544,3
10,-nan,0,0,0
11,3860.67,2273.91,6048.3,3
12,10045.2,2435.24,32270.2,5
13,-nan,0,0,0
14,5817.71,5817.71,5817.71,1
15,-nan,0,0,0
16,-nan,0,0,0
17,91682.8,3507.83,224754,5
18,-nan,0,0,0
19,34471.2,2225.33,126972,5
20,10047.6,6695.81,14284.3,5
21,64256.6,24393.3,117228,5
22,9153.21,2983.72,15322.7,2
