1,39788.6,39788.6,39788.6,1
2,-nan,0,0,0
3,677353,69902.3,1.18698e+06,3
4,45235.6,45235.6,45235.6,1
5,-nan,0,0,0
6,30834.6,9384.49,52284.6,2
7,-nan,0,0,0
8,398246,27176.1,769316,2
9,1.23602e+06,1.23602e+06,1.23602e+06,1
10,-nan,0,0,0
11,30339.6,13301,47378.3,2
12,235031,30015.4,440046,2
13,49566.6,49566.6,49566.6,1
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,15330.2,15330.2,15330.2,1
18,-nan,0,0,0
19,43958.3,40286.3,47630.3,2
20,63197.3,63197.3,63197.3,1
21,1.30957e+06,1.30957e+06,1.30957e+06,1
22,-nan,0,0,0
