1,-nan,0,0,0
2,2685.03,2685.03,2685.03,1
3,-nan,0,0,0
4,3046.84,2468.73,3624.95,2
5,9086.07,5299.38,12872.8,2
6,5165.54,4127.67,6203.41,2
7,5381.09,5381.09,5381.09,1
8,7473.63,7473.63,7473.63,1
9,-nan,0,0,0
10,12000.1,12000.1,12000.1,1
11,1978.65,1978.65,1978.65,1
12,4954.69,4475.44,5433.94,2
13,16371.7,16371.7,16371.7,1
14,4481.49,4481.49,4481.49,1
15,5093.86,3641.42,6546.3,2
16,2033.83,1998.55,2069.11,2
17,22429.9,22429.9,22429.9,1
18,27891.9,27891.9,27891.9,1
19,5687.84,5687.84,5687.84,1
20,18221.7,18221.7,18221.7,1
21,9038.89,6822.29,11255.5,2
22,3889.97,3211.02,4568.92,2
