1,-nan,0,0,0
2,2849.17,2849.17,2849.17,1
3,8405.5,8405.5,8405.5,1
4,-nan,0,0,0
5,1984.88,1984.88,1984.88,1
6,6720.21,6720.21,6720.21,1
7,-nan,0,0,0
8,5268.51,5268.51,5268.51,1
9,-nan,0,0,0
10,7972.86,7972.86,7972.86,1
11,1199.46,1199.46,1199.46,1
12,3455.14,3455.14,3455.14,1
13,13435.7,13435.7,13435.7,1
14,2372.34,2372.34,2372.34,1
15,-nan,0,0,0
16,1653.17,1653.17,1653.17,1
17,18311.9,18311.9,18311.9,1
18,22915.4,22915.4,22915.4,1
19,-nan,0,0,0
20,15702.1,15702.1,15702.1,1
21,5205.14,5205.14,5205.14,1
22,-nan,0,0,0
