1,37274.9,16687.4,48041.5,9
2,3536.99,2951.56,6852.84,11
3,29893.2,13810.1,43235.2,8
4,5387.25,1801.58,9967.05,12
5,13349.8,2578.86,48157.8,13
6,6518.19,2896.55,9967.02,14
7,10837.6,5811.42,12941.3,12
8,11989.3,10571.8,13116.9,12
9,36915.5,14729.3,49490.1,6
10,29651.9,14542.1,39310.7,4
11,3200.52,2596.54,3354.78,7
12,9868.49,4397.09,12336.3,10
13,16085.9,15671.2,16315.7,9
14,6279.86,2927.9,7675.32,11
15,7650.7,6635.55,9246.4,4
16,4872.71,2939.19,5218.12,8
17,43981.9,39343,46129.5,11
18,47150,46468.8,47705.2,6
19,8496.17,4288.9,11511.4,13
20,19871,19425.8,20533.1,9
21,16463.4,6280.8,20800.6,12
22,5763.94,5556.52,6006.75,9
