1,53114,30652.2,62171.7,10
2,4974.97,3755.59,6662.29,16
3,26132.1,7183.81,65159.3,9
4,6240.09,2798.22,9975.09,22
5,7900.78,4051.25,10430.3,15
6,8267.63,3700.69,11270.8,15
7,18811.4,8141.58,22722,16
8,15619.8,9609.17,17564.4,18
9,66135.4,25016.8,72608.6,10
10,52330.2,29599.8,60776.6,14
11,4715.62,2125.95,7769.26,17
12,13819.7,5840.19,17015.9,16
13,19583.4,18296,21349.4,15
14,8975.16,3852.16,10922.9,14
15,8837.33,4883.73,10785.9,11
16,5978.79,3683.05,6815.05,7
17,53319.5,37233.4,57301.1,7
18,54854.2,38118.4,60389.6,19
19,11066,5842.73,14932.2,15
20,24700,23475.9,26034.5,14
21,24797.2,11465.1,30465.4,15
22,8229.13,7026.62,10605.8,15
