1,135.5,23.1169,641.926,320
2,23.5136,12.617,124.634,322
3,253.529,45.8292,1532.96,320
4,50.0863,12.7023,282.177,319
5,114.807,19.8243,675.867,321
6,13.5315,6.94793,70.362,322
7,73.5917,23.3654,450.927,321
8,92.2228,21.3806,490.915,319
9,3507.42,2725.9,5260.88,310
10,2218.44,1308.64,3499.04,319
11,17.5974,8.3338,132.993,324
12,46.7472,12.6527,246.189,322
13,2850.95,1271.69,5429.64,320
14,30.7451,13.474,123.494,324
15,29.6204,14.8603,140.653,320
16,121.795,48.7039,593.888,323
17,61.3537,18.6212,347.053,319
18,1250.75,258.134,3205.79,319
19,21.024,9.78342,135.726,320
20,32.32,16.6457,171.637,324
21,1000.96,490.86,1528,319
22,41.8362,17.7566,184.379,318
