1,-nan,0,0,0
2,-nan,0,0,0
3,-nan,0,0,0
4,-nan,0,0,0
5,1828.9,1828.9,1828.9,1
6,312.205,312.205,312.205,1
7,1614.34,1614.34,1614.34,1
8,34329.4,34329.4,34329.4,1
9,-nan,0,0,0
10,-nan,0,0,0
11,403.896,403.896,403.896,1
12,656.419,656.419,656.419,1
13,36196.4,36196.4,36196.4,1
14,-nan,0,0,0
15,807.817,692.903,922.732,2
16,2613.32,2613.32,2613.32,1
17,659.239,659.239,659.239,1
18,2464.94,2464.94,2464.94,1
19,-nan,0,0,0
20,662.407,662.407,662.407,1
21,29428.6,27718.3,31138.9,2
22,176.86,176.86,176.86,1
