1,16959.5,7895.28,26023.7,2
2,49.912,49.912,49.912,1
3,-nan,0,0,0
4,8280.24,8280.24,8280.24,1
5,50590.2,50590.2,50590.2,1
6,1828.26,607.899,3048.62,2
7,25611.8,25611.8,25611.8,1
8,18238.9,5919.4,30558.4,2
9,118930,118930,118930,1
10,-nan,0,0,0
11,1978.83,1978.83,1978.83,1
12,6003.54,6003.54,6003.54,1
13,7924.57,6809.96,9039.17,2
14,1812,1812,1812,1
15,4117.79,4117.79,4117.79,1
16,3660.2,3660.2,3660.2,1
17,-nan,0,0,0
18,32736.9,32736.9,32736.9,1
19,4997.06,1245.86,8748.27,2
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
