1,542.651,83.8528,1138.06,142
2,24.9981,13.2872,99.1726,144
3,980.367,78.1656,2894.75,144
4,186.936,22.1897,1117.06,147
5,514.011,28.1936,2942.48,144
6,52.0337,14.1279,170.081,146
7,137.177,40.6572,388.817,146
8,652.5,79.9194,2062.07,142
9,7344.26,4349.68,17732.7,134
10,7082.76,2224.54,16317,136
11,19.0859,9.20261,55.727,142
12,210.856,23.1749,636.215,140
13,2922.59,360.883,5981.67,144
14,111.586,19.7894,618.608,145
15,83.9089,25.0729,266.036,144
16,245.96,65.4353,1398.99,145
17,264.956,38.1203,1516.13,148
18,1854.27,302.472,4030.09,145
19,75.1872,20.8098,289.506,144
20,73.2905,25.5594,240.325,143
21,2979.41,1058.94,8373.48,140
22,86.7792,20.6028,257.267,141
