1,13369.5,7088.02,19006.8,10
2,2508.96,1411.34,4024.32,9
3,23453.7,6208.41,76366.2,10
4,17577.7,5910.29,28104.2,10
5,18901.4,11350.8,30378.3,10
6,2894.95,436.073,6082.75,10
7,19176.6,8908.89,29996.2,10
8,27527,16433.9,48675.3,10
9,49705.2,27191.2,61108.7,10
10,18827.1,11663,28624.3,10
11,1963.27,544.302,3463.32,9
12,13904,7233.99,22169.2,10
13,31709.8,16013.2,75903.5,10
14,5776,2535.16,8984.26,9
15,4919.08,2092.81,12960.5,9
16,4842.08,2255.06,6667.73,10
17,11622.8,4412.43,21227.7,10
18,41194.4,16325,81687.2,9
19,5173.83,2753.2,10264.7,10
20,8715.95,3634.53,14980.8,10
21,35017.6,10820.1,58092.3,10
22,5685.07,3083.4,11184.2,10
