100,1205
200,3296
300,5299
400,7372
500,9417
600,11469
700,13607
800,15620
900,17761
1000,19968
1100,22131
1200,24403
1300,26590
1400,29081
1500,31479
1600,33530
1700,35714
1800,37832
1900,40093
2000,42367
2100,44658
2200,46773
2300,48889
2400,51097
2500,53292
2600,55296
2700,57411
2800,59436
2900,61598
3000,63742
3100,65965
3200,68230
3300,70391
3400,72623
3500,74932
3600,76939
3700,79077
3800,81235
3900,83307
4000,85449
4100,87574
4200,89772
4300,92010
4400,94033
4500,96150
4600,98393
4700,100502
4800,102627
4900,104812
5000,107052
5100,109238
5200,111502
5300,113650
5400,115847
5500,117987
5600,120238
5700,122240
5800,124438
5900,126486
6000,128360
6100,130539
6200,132527
6300,134678
6400,136862
6500,139094
6600,141277
6700,143326
6800,145521
6900,147638
7000,149731
7100,151961
7200,154079
7300,156274
7400,158410
7500,160600
7600,162805
7700,164886
7800,167047
7900,169301
8000,171369
8100,173612
8200,175683
8300,178007
8400,180224
8500,182283
8600,184522
8700,186615
8800,188729
8900,190915
9000,193008
9100,195299
9200,197392
9300,199531
9400,201750
9500,203843
9600,205913
9700,208073
9800,210233
9900,212427
10000,214528
10100,216758
10200,219030
10300,221228
10400,223412
10500,225598
10600,227884
10700,230173
10800,232233
10900,234495
11000,236772
11100,239001
11200,241220
11300,243334
11400,245656
11500,247830
11600,249979
11700,252288
11800,254433
11900,256601
12000,258787
12100,260880
12200,263084
12300,265180
12400,267378
12500,269627
12600,271727
12700,273920
12800,276035
12900,278287
13000,280520
13100,282668
13200,284865
13300,287109
13400,289200
13500,291440
13600,293556
13700,295834
13800,297928
13900,300099
14000,302349
14100,304555
14200,306710
14300,309007
14400,311149
14500,313344
14600,315436
14700,317600
14800,319742
14900,321874
15000,324087
15100,326257
15200,328424
15300,330580
15400,332787
15500,334961
15600,337128
15700,339274
15800,341526
15900,343780
16000,345918
16100,348160
16200,350230
16300,352506
16400,354710
16500,356908
16600,359158
16700,361246
16800,363466
16900,365511
17000,367748
17100,370047
17200,372096
17300,374294
17400,376409
17500,378593
17600,380819
17700,382832
17800,385096
17900,387299
18000,389348
18100,391624
18200,393728
18300,395978
18400,398186
18500,400349
18600,402499
18700,404617
18800,406687
18900,408895
19000,410918
19100,413102
19200,415254
19300,417394
19400,419531
19500,421671
19600,423878
19700,426006
19800,428121
19900,430282
20000,432380
20100,434517
20200,436686
20300,438806
20400,440971
20500,442993
20600,445130
20700,447292
20800,449319
20900,451458
21000,453503
21100,455724
21200,457886
21300,459956
21400,462118
21500,464216
21600,466279
21700,468424
21800,470425
21900,472710
22000,474873
22100,476968
22200,479232
22300,481395
22400,483625
22500,485787
22600,487810
22700,489854
22800,491931
22900,494083
23000,496284
23100,498311
23200,500540
23300,502658
23400,504821
23500,507039
23600,509156
23700,511426
23800,513536
23900,515742
24000,517944
24100,519973
24200,522025
24300,524158
24400,526195
24500,528330
24600,530307
24700,532440
24800,534662
24900,536734
25000,538967
25100,541057
25200,543176
25300,545416
25400,547532
25500,549761
25600,551925
25700,554019
25800,556302
25900,558460
26000,560628
26100,562801
26200,564984
26300,567124
26400,569263
26500,571525
26600,573712
26700,575780
26800,577943
26900,579968
27000,582233
27100,584394
27200,586490
27300,588676
27400,590767
27500,592896
27600,595055
27700,596992
27800,599129
27900,601244
28000,603325
28100,605639
28200,607923
28300,610326
28400,612715
28500,615048
28600,617387
28700,619656
28800,622042
28900,624378
29000,626559
29100,628893
29200,631147
29300,633454
29400,635753
29500,637952
29600,640296
29700,642582
29800,644901
29900,647324
30000,649472
100,651790
200,654140
300,656453
400,658840
500,661081
600,663425
700,665756
800,667919
900,670367
1000,672612
1100,674952
1200,677321
1300,679634
1400,681953
1500,684260
1600,686620
1700,689050
1800,691244
1900,693624
2000,695903
2100,698237
2200,700510
2300,702762
2400,705182
2500,707477
2600,709767
2700,712137
2800,714497
2900,716800
3000,719140
3100,721374
3200,723725
3300,726038
3400,728292
3500,730668
3600,732873
3700,735151
3800,737460
3900,739759
4000,742091
4100,744341
4200,746496
4300,748814
4400,751068
4500,753439
4600,755608
4700,757941
4800,760294
4900,762577
5000,765017
5100,767296
5200,769718
5300,772068
5400,774299
5500,776652
5600,779001
5700,781334
5800,783698
5900,785942
6000,788239
6100,790494
6200,792890
6300,795295
6400,797498
6500,799833
6600,802180
6700,804624
6800,806979
6900,809210
7000,811587
7100,813749
7200,815979
7300,818357
7400,820543
7500,822806
7600,825174
7700,827414
7800,829782
7900,831967
8000,834389
8100,836697
8200,839001
8300,841395
8400,843631
8500,845959
8600,848283
8700,850614
8800,853014
8900,855335
9000,857701
9100,860056
9200,862344
9300,864639
9400,866976
9500,869251
9600,871600
9700,873878
9800,876170
9900,878537
10000,880798
10100,883200
10200,885449
10300,887772
10400,890057
10500,892482
10600,894850
10700,897046
10800,899343
10900,901676
11000,903839
11100,906157
11200,908495
11300,910679
11400,913031
11500,915123
11600,917443
11700,919733
11800,921942
11900,924316
12000,926572
12100,928905
12200,931154
12300,933364
12400,935719
12500,937951
12600,940258
12700,942636
12800,944820
12900,947222
13000,949494
13100,951750
13200,954084
13300,956332
13400,958757
13500,961068
13600,963323
13700,965744
13800,967906
13900,970262
14000,972605
14100,974937
14200,977348
14300,979523
14400,981824
14500,984222
14600,986409
14700,988761
14800,991171
14900,993594
15000,995976
15100,998159
15200,1000470
15300,1002788
15400,1004953
15500,1007376
15600,1009580
15700,1011911
15800,1014166
15900,1016456
16000,1018642
16100,1020837
16200,1023201
16300,1025580
16400,1027765
16500,1030108
16600,1032373
16700,1034228
16800,1036325
16900,1038301
17000,1040473
17100,1042499
