1,15606,15606,15606,1
2,-nan,0,0,0
3,-nan,0,0,0
4,18232.9,18232.9,18232.9,1
5,-nan,0,0,0
6,13534.1,13534.1,13534.1,1
7,-nan,0,0,0
8,15056.2,15056.2,15056.2,1
9,34339.6,34339.6,34339.6,1
10,13174.2,13174.2,13174.2,1
11,690.468,690.468,690.468,1
12,-nan,0,0,0
13,1709.99,1709.99,1709.99,1
14,12188.3,12188.3,12188.3,1
15,-nan,0,0,0
16,1090.84,1090.84,1090.84,1
17,48142.9,48142.9,48142.9,1
18,25563.7,25563.7,25563.7,1
19,81318.7,81318.7,81318.7,1
20,20480.6,20480.6,20480.6,1
21,44978.8,44978.8,44978.8,1
22,1612.27,1612.27,1612.27,1
