1,-nan,0,0,0
2,15.9578,15.9578,15.9578,1
3,-nan,0,0,0
4,1874.25,195.459,5227.89,3
5,7057.16,2257.53,11856.8,2
6,9.60612,9.60612,9.60612,1
7,2941.2,2941.2,2941.2,1
8,7805.97,6903.64,8708.3,2
9,-nan,0,0,0
10,32221.6,32221.6,32221.6,1
11,369.824,14.5639,725.083,2
12,2025.13,2025.13,2025.13,1
13,345.732,345.732,345.732,1
14,7910.8,2186.86,13634.7,2
15,14691,2942.67,26439.3,2
16,1264.19,81.746,3624.25,3
17,7544.8,1081.36,14008.2,2
18,5203.69,5203.69,5203.69,1
19,1574.84,1574.84,1574.84,1
20,3127.73,2025.56,4229.91,2
21,45694.9,23853.4,63823.8,3
22,36.2471,20.9815,50.8284,3
