1,23313.3,20943,25683.6,2
2,897.839,897.839,897.839,1
3,-nan,0,0,0
4,21015.2,21015.2,21015.2,1
5,42459.7,42459.7,42459.7,1
6,27275.2,21063.1,33487.3,2
7,27710.8,27710.8,27710.8,1
8,97494.4,97494.4,97494.4,1
9,70980.7,70980.7,70980.7,1
10,-nan,0,0,0
11,-nan,0,0,0
12,31814.9,31814.9,31814.9,1
13,41062,4075.87,78048.1,2
14,33408.1,33408.1,33408.1,1
15,-nan,0,0,0
16,3114.75,3114.75,3114.75,1
17,-nan,0,0,0
18,49072.7,40369.1,57776.3,2
19,43503.9,42266,44741.8,2
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
