1,50.7946,20.8067,238.295,321
2,14.935,7.96895,98.5364,322
3,190.623,46.7227,1650.97,324
4,39.0031,11.9547,216.36,321
5,73.7262,17.9582,437.927,324
6,15.7697,6.88389,113.896,323
7,55.2742,20.5102,1254.02,323
8,59.5149,18.8635,281.105,325
9,3400.03,1384.97,5812.39,321
10,149.645,41.5947,488.62,324
11,13.3556,6.38603,58.0085,322
12,45.9675,14.0631,250.097,323
13,469.971,84.871,4949.13,321
14,24.7252,10.584,660.413,324
15,22.5516,11.2604,83.2112,323
16,118.18,44.3147,866.223,323
17,24.4532,12.3243,112.154,321
18,440.252,90.8471,2531.89,323
19,22.5479,10.1764,128.966,322
20,26.7043,12.7417,99.2425,322
21,633.616,79.4296,2007.95,323
22,22.5833,9.90636,319.049,322
