1,2103.41,1434.8,2772.01,2
2,17.9096,13.0098,22.8094,2
3,25361.8,25361.8,25361.8,1
4,4110.66,1420.11,6801.21,2
5,8322.84,6222.57,10126.2,3
6,4097.62,781.818,10660.8,3
7,4110.99,3114.03,5222.58,5
8,14289.2,11854.3,16724.1,2
9,-nan,0,0,0
10,10464,6825.67,13003.4,3
11,290.072,12.8455,1382.2,5
12,1417.83,1417.83,1417.83,1
13,3282.73,3282.73,3282.73,1
14,2369.05,2342.06,2396.05,2
15,6674.21,5262.85,8085.56,2
16,1288.43,81.0117,3680.24,3
17,6624.89,1044.01,12205.8,2
18,5495.79,5495.79,5495.79,1
19,1789.85,849.576,2832.59,3
20,8107.38,2008.19,17512.3,4
21,47871.8,43971.2,50554.2,3
22,561.088,18.5116,1090.9,4
