1,149.536,21.704,663.219,304
2,14.0199,7.47717,76.5558,308
3,521.611,44.2422,3369.58,309
4,80.7593,12.2321,578.028,306
5,212.862,17.3503,1017.55,307
6,16.7831,6.87924,183.524,306
7,45.046,19.5169,699.425,308
8,295.683,17.9281,1129.67,305
9,4330.83,2992.29,9146.59,290
10,2354.61,972.119,8855.66,301
11,14.5929,6.49043,193.789,305
12,121.09,14.7307,679.554,306
13,1087.95,121.459,3189.53,310
14,26.8923,11.6054,367.488,312
15,22.585,11.4221,90.2058,305
16,267.794,47.0105,1232.93,307
17,24.868,12.2242,202.668,303
18,1259.91,111.543,4518.72,309
19,21.4954,10.2831,252.553,308
20,25.6132,13.8158,139.772,308
21,1551.3,411.603,2451.46,309
22,21.0081,10.2535,109.342,307
