1,149.235,20.4213,1358.95,301
2,17.3481,7.84892,178.616,294
3,939.712,44.88,4746.1,299
4,85.3014,11.5253,1215.78,302
5,293.856,17.4794,3375.92,300
6,25.08,6.9454,634.2,306
7,91.6459,21.113,1117.91,307
8,155.535,18.5161,1832.52,305
9,9976.65,5511.09,16116.6,293
10,5334.19,1761.05,10399.4,290
11,15.6794,7.42799,159.515,301
12,105.112,14.2012,1346.58,299
13,2078.72,62.1327,7888.95,305
14,28.1168,10.453,421.423,302
15,31.5103,11.9835,450.807,309
16,186.594,49.2553,3479.5,305
17,31.2259,12.2948,326.298,305
18,2173.89,99.2829,7168.37,305
19,37.4968,10.2215,702.693,306
20,30.6857,13.9333,321.073,301
21,3534.74,1734.48,7229,297
22,26.5447,11.3893,476.635,307
