1,2318.04,2005.77,2969.66,5
2,1364.59,482.563,2504.07,6
3,1819.54,1302.41,2363.89,5
4,2314.2,2020.88,2605.09,5
5,1961.62,1435.01,2729.19,6
6,1372.19,716.521,2273.18,5
7,1508.55,1211.67,1965.75,6
8,1988.2,1484.97,2713.92,5
9,7087.15,5781.57,8758.11,5
10,2972.06,1925.08,3730.13,6
11,809.842,318.933,1360.68,5
12,1745.92,887.421,2412.98,5
13,9069.12,8095.01,9811.61,6
14,1546.42,1057.14,2116.14,5
15,1061.26,496.509,1650.05,5
16,1631.79,1359.6,2039.2,5
17,1633.12,985.531,2841.53,5
18,4132.36,2926.31,6267.52,5
19,1056.9,427.764,1608.13,5
20,2747.32,1453.23,5995.99,6
21,4672.17,3227.2,6405.46,5
22,837.738,668.954,1156.86,5
