100,0,0
200,0,0
300,0,0
400,0,0
500,0,0
600,0,0
700,0,0
800,512,0
900,7680,0
1000,8192,0
1100,8192,0
1200,8192,0
1300,9216,0
1400,14848,0
1500,16384,0
1600,16384,0
1700,16384,0
1800,16896,0
1900,22528,0
2000,24576,0
2100,24576,0
2200,24576,0
2300,25088,0
2400,29696,0
2500,32256,0
2600,32768,0
2700,32768,0
2800,33280,0
2900,35840,0
3000,39936,0
3100,40960,0
3200,40960,0
3300,40960,0
3400,43520,0
3500,48128,0
3600,49152,0
3700,49152,0
3800,49152,0
3900,51200,0
4000,56320,0
4100,56832,0
4200,57344,0
4300,57344,0
4400,58880,0
4500,64000,0
4600,64512,0
4700,65536,0
4800,65536,0
4900,67072,0
5000,71168,0
5100,72704,0
5200,73216,0
5300,73728,0
5400,74752,0
5500,79872,0
5600,80896,0
5700,81408,0
5800,81920,0
5900,82432,0
6000,86528,0
6100,89088,0
6200,89600,0
6300,89600,0
6400,90112,0
6500,94720,0
6600,96768,0
6700,97792,0
6800,97792,0
6900,98304,0
7000,100864,0
7100,104448,0
7200,105472,0
7300,105984,0
7400,105984,0
7500,109056,0
7600,112128,0
7700,113664,0
7800,114176,0
7900,114176,0
8000,116224,0
8100,119808,0
8200,121344,0
8300,121856,0
8400,121856,0
8500,123904,0
8600,126976,0
8700,128512,0
8800,129536,0
8900,129536,0
9000,131584,0
9100,135680,0
9200,135680,0
9300,137728,0
9400,137728,0
9500,138752,0
9600,143360,0
9700,143872,0
9800,145408,0
9900,145920,0
10000,146944,0
10100,151040,0
10200,152064,0
10300,153088,0
10400,154112,0
10500,155136,0
10600,158720,0
10700,160256,0
10800,161280,0
10900,162304,0
11000,163328,0
11100,165888,0
11200,168448,0
11300,168960,0
11400,169984,0
11500,171520,0
11600,174080,0
11700,176640,0
11800,177152,0
11900,177664,0
12000,179200,0
12100,181248,0
12200,183808,0
12300,184832,0
12400,185856,0
12500,186880,0
12600,188928,0
12700,190976,0
12800,193024,0
12900,194048,0
13000,195072,0
13100,197120,0
13200,199168,0
13300,200704,0
13400,202240,0
13500,203264,0
