1,5836.31,5676.29,6335.22,16
2,1581.94,1403.28,2992.81,19
3,2264.63,2108.14,3005.29,14
4,389.911,367.165,476.262,25
5,37263.1,34870.4,39729.5,18
6,5124.92,4798.41,5698.21,18
7,2602.95,2340.49,3752,17
8,832.846,398.671,2232.12,20
9,3885.67,3618.46,4763.42,20
10,49959,47636.1,51413.2,9
11,4025.48,3793.14,4469.28,17
12,3513.99,3394.79,3680.92,15
13,960.005,849.955,1241.57,18
14,3826.68,3655.24,3948.82,14
15,23018,21466.9,25296.4,9
16,11875.9,8990.14,15096.1,17
17,7397.04,7038.65,7657.43,21
18,13042.1,12054.7,14149.4,17
19,933.876,781.566,2857.37,20
20,4896.24,4654.36,5136.79,16
21,39727.2,35292,42912.4,18
22,2709.14,2565.63,2851.04,18
