1,5260.93,5062.4,5459.47,2
2,1544.59,1337.23,1751.94,2
3,8540.3,3415.72,13664.9,2
4,621.564,598.771,644.357,2
5,27155.8,27155.8,27155.8,1
6,-nan,0,0,0
7,4859.84,2909.8,6809.87,2
8,1085.68,908.877,1262.49,2
9,4545.42,4145.25,4945.59,2
10,40549,40549,40549,1
11,3943.58,3623.69,4263.47,2
12,4030.42,3815.25,4245.58,2
13,1068.85,1068.85,1068.85,1
14,4330.09,4330.09,4330.09,1
15,21162.3,21162.3,21162.3,1
16,9736.27,9736.27,9736.27,1
17,-nan,0,0,0
18,11232.5,11232.5,11232.5,1
19,1044.55,1044.55,1044.55,1
20,5400.55,5341.04,5460.07,2
21,37211,37211,37211,1
22,2982.31,2982.31,2982.31,1
