1,13692.7,1404,26339.1,7
2,5347.79,2303.56,11225.3,8
3,31279.8,10044.4,63890.4,6
4,22537.5,2701.16,39305.3,11
5,21037.5,4036.27,49988.3,6
6,14398.4,3872.51,81155.8,10
7,19575.2,1609.52,39395.1,10
8,46902.8,10647.9,74499.2,8
9,19853.1,9536.25,50016.8,5
10,-nan,0,0,0
11,44439.3,10655.7,65979,11
12,16287.6,4135.67,33922.2,5
13,24358.3,12420.7,39627.2,12
14,9584.64,6839.17,11814.6,3
15,30550.9,19763.2,40922.5,3
16,-nan,0,0,0
17,11078.1,2819.31,17374.3,4
18,-nan,0,0,0
19,9310.12,701.111,25463.5,10
20,19709.7,19709.7,19709.7,1
21,-nan,0,0,0
22,26398.4,4892.37,38920.2,5
