1,2402.63,560.936,7646.32,29
2,4758.89,888.211,11647.4,25
3,4729.76,1666.16,13972,29
4,3721.89,822.449,7441.36,27
5,6167.93,1539.36,18671.8,26
6,569.85,136.913,2558.26,28
7,5162.86,1352.39,11894.1,27
8,4779.32,1131.44,11262.9,28
9,9122.81,3855.21,21312.4,26
10,3530.09,1066.38,21262.9,29
11,3433.24,638.936,11724.7,29
12,2937.01,910.532,9898.1,27
13,12433.4,5090.92,19877.7,28
14,1898.95,616.689,6935.65,29
15,3438.73,646.958,8659.16,30
16,5417.11,2085.18,12972,30
17,1512.6,354.746,4485.14,28
18,6941.62,2918.06,14415,30
19,1690.57,269.028,6076.45,26
20,4434.33,1231.38,10691.1,28
21,11652.4,4245.78,59960.6,26
22,2908.53,1522.04,6966.13,26
