1,825.903,594.512,1280.06,13
2,387.442,210.27,618.354,12
3,1137.97,703.154,1776.46,13
4,984.476,668.299,1392.9,13
5,1203.63,655.029,1743.73,12
6,704.71,292.092,1265.44,12
7,1091.31,692.2,2101,12
8,1275.44,839.82,2432.42,13
9,2634.88,2053.18,3870.68,13
10,1065.78,786.544,1378.94,12
11,319.823,213.122,644.031,13
12,1347.83,655.922,2610.83,13
13,4375.15,3112.51,4823.18,12
14,605.332,431.014,1112.46,12
15,1027.16,587.172,2080.97,13
16,926.416,774.417,1155.15,12
17,504.038,257.192,817.975,13
18,2912.41,1961.41,3969.47,12
19,996.271,378.386,1779.19,12
20,2011.26,976.441,3327.8,12
21,2058.3,1486.23,2497.53,12
22,676.849,577.835,899.268,13
