1,2742.8,2380.92,3447.81,25
2,1046.25,1009.94,1082.42,25
3,226.769,213.208,249.649,25
4,1591.34,1487.27,1999.48,24
5,599.727,540.684,740.182,27
6,144.149,134.553,166.269,26
7,3412.43,2980.96,4310.55,24
8,907.944,781.702,1151.69,26
9,0.338877,0.161183,1.08444,28
10,0.359514,0.182102,1.10715,27
11,3522.19,3237.35,4649.92,24
12,3342.6,2956.51,4293.29,26
13,1530.32,1398.89,1979.95,24
