1,1.47036,0.374084,16.3525,645
2,1.42256,0.152607,16.4962,645
3,3.35299,1.84783,25.7267,643
4,4.3435,2.2093,37.2983,645
5,1.06557,0.301737,16.3105,644
6,4467.35,2332.18,10789,639
